 C137     C136     C283     C271      SHFT_DIHDR       0.5850    3.0000    0.0000
 C137     C136     C283     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C137     C136     C283     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C137     C136     C283     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C137     C136     C283     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C137     C136     C293     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C137     C136     C293     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C137     C136     C293     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C137     C136     C293     H140      SHFT_DIHDR       0.3000    3.0000    0.0000
 C137     C136     C293     N287      SHFT_DIHDR       0.8450    1.0000    0.0000
 C137     C136     C293     N287      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C137     C136     C293     N287      SHFT_DIHDR       0.7130    3.0000    0.0000
 C137     C224     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C137     C224     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C137     C224     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C137     C224     C235     N239      SHFT_DIHDR       0.4620    2.0000  180.0000
 C137     C224     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C137     C224     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C137     C224     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C137     C283     C271     O272      SHFT_DIHDR       0.8200    2.0000  180.0000
 C137     C283     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C137     C283     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C137     C293     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C137     C293     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C137     C293     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C137     C293     C235     N239      SHFT_DIHDR       1.1730    1.0000    0.0000
 C137     C293     C235     N239      SHFT_DIHDR       0.1890    2.0000  180.0000
 C137     C293     C235     N239      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C137     C293     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C137     C293     N287     H290      SHFT_DIHDR       0.3470    3.0000    0.0000
 C145     C145     C149     C224      SHFT_DIHDR       0.0000    1.0000    0.0000
 C145     C145     C149     C283      SHFT_DIHDR       0.0000    1.0000    0.0000
 C145     C145     C149     C293      SHFT_DIHDR       0.0000    1.0000    0.0000
 C145     C145     C149     H140      SHFT_DIHDR       0.0000    1.0000    0.0000
 C145     C149     C224     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C145     C149     C224     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C145     C149     C224     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C145     C149     C224     H140      SHFT_DIHDR       0.4620    3.0000    0.0000
 C145     C149     C224     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C145     C149     C224     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C145     C149     C224     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C145     C149     C283     C271      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C145     C149     C283     C271      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C145     C149     C283     C271      SHFT_DIHDR       0.5850    3.0000    0.0000
 C145     C149     C283     H140      SHFT_DIHDR       0.4620    3.0000    0.0000
 C145     C149     C283     N238      SHFT_DIHDR       0.8450    1.0000    0.0000
 C145     C149     C283     N238      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C145     C149     C283     N238      SHFT_DIHDR       0.7130    3.0000    0.0000
 C145     C149     C293     C235      SHFT_DIHDR      -1.6970    1.0000    0.0000
 C145     C149     C293     C235      SHFT_DIHDR      -0.4560    2.0000  180.0000
 C145     C149     C293     C235      SHFT_DIHDR       0.5850    3.0000    0.0000
 C145     C149     C293     H140      SHFT_DIHDR       0.4620    3.0000    0.0000
 C145     C149     C293     N287      SHFT_DIHDR       0.8450    1.0000    0.0000
 C145     C149     C293     N287      SHFT_DIHDR      -0.9620    2.0000  180.0000
 C145     C149     C293     N287      SHFT_DIHDR       0.7130    3.0000    0.0000
 C145     C166     C145     H146      SHFT_DIHDR       7.2500    2.0000  180.0000
 C145     C166     O167     H168      SHFT_DIHDR       1.6820    2.0000  180.0000
 C145     C501     C500     C514      SHFT_DIHDR       3.3500    2.0000  180.0000
 C145     C502     C501     C500      SHFT_DIHDR       6.0000    2.0000  180.0000
 C149     C224     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C149     C224     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C149     C224     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C149     C224     C235     N239      SHFT_DIHDR       0.4620    2.0000  180.0000
 C149     C224     C235     O236      SHFT_DIHDR       0.0000    1.0000    0.0000
 C149     C224     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C149     C224     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C149     C283     C271     O272      SHFT_DIHDR       0.8200    2.0000  180.0000
 C149     C283     N238     C235      SHFT_DIHDR       0.4620    2.0000  180.0000
 C149     C283     N238     H241      SHFT_DIHDR       0.0000    1.0000    0.0000
 C149     C293     C235     N238      SHFT_DIHDR       1.1730    1.0000    0.0000
 C149     C293     C235     N238      SHFT_DIHDR       0.1890    2.0000  180.0000
 C149     C293     C235     N238      SHFT_DIHDR      -1.2000    3.0000    0.0000
 C149     C293     C235     N239      SHFT_DIHDR       1.1730    1.0000    0.0000
 C149     C293     C235     N239      SHFT_DIHDR       0.1890    2.0000  180.0000
